objno_deep2,z_pred
13043720,0.11361282725439854
13033093,0.767027706445457
14007156,0.5495164146133457
13025995,1.1681246583785474
14100268,0.7861018673030484
14028513,0.17756596423011786
13027630,1.1432149148470403
13041591,0.45335355085149787
12011927,1.2627375121994735
12016524,1.514061239099868
12008515,0.5253628123794549
13040789,1.2135454881902554
13043535,1.0975385503813837
12004848,0.46139584584521665
14012388,0.7827721831411789
13025443,1.080917938957605
13051218,0.5086770035282616
11034385,0.4484442717046676
12029293,0.9925259099981042
11038526,0.6619600622662226
12028425,0.5009513616794072
14023101,0.7580653604851758
11037962,1.080917938957605
13019123,0.23829518902948052
13064852,0.6078732373139223
13055266,0.5195573907977914
13048210,0.9831309688455353
13040136,0.4553813253012931
11046480,1.0834547781467065
14007392,1.2382993547196446
13004268,0.7626648068391166
13010919,0.7920888963491324
12025577,0.7246075615743022
12015980,1.4834007221351726
12020493,1.5466048039909939
13033177,0.7538982554501644
12003894,0.38156349553434643
13034516,0.6457173076618714
12027331,1.2153907224229374
13032433,0.1841856808319476
13048303,0.835653698379911
14027864,0.2681021557571904
14027414,0.511091229339392
13018527,0.346058583228505
12021033,1.2083700109067153
13034655,0.8677002885074969
14017027,0.3028535338815133
11044311,0.7768639037779522
13041658,0.5441447619183887
12012297,0.5711445366800553
13051197,0.12027066720645815
12023343,0.8100179322352676
12012439,1.0630082368419844
14017438,1.405108955321113
11027000,0.732468940391033
13017974,0.6843511997841513
13064888,0.5274404817069245
13011931,1.3538756153931053
12025287,0.5758593266683362
14022420,1.0687268213938608
14027309,0.6926966940787076
12009206,0.8726498783630248
12012333,0.5920334796826205
12016585,0.9579753384211089
13027743,0.629120146487296
13050930,1.010275649697535
12024014,1.2167040033026457
13049853,0.8718419568980168
13009613,0.1412848979747041
13043393,1.0261690907539254
11020232,0.5539464516858966
11052077,0.49199074650437
13050348,0.7318713768122381
13018388,0.19532419385850977
11051794,1.0561541244252985
13025574,1.4492272646681947
12024912,1.0771515400607712
13010525,0.5774578124672932
11045551,0.4463631152437758
13064634,0.9368732343667068
11025850,1.4463079466298474
13057425,0.4381309587706522
12027607,0.9951198571850544
13027082,0.38419819573633934
12028272,0.4008740078245098
14022946,1.0869998317675238
13056850,0.39251396384742543
13049221,1.4508768308975581
11044658,1.2517725651914375
12008115,0.80818686990804
12008130,1.2279914028500203
13042944,0.5523003262274466
13024761,1.080917938957605
12023686,1.2548258271178612
13032333,0.8362359800245941
13011894,0.7539525735207545
11044961,0.5317908662894693
14017985,0.3311541650439322
13051222,0.33388630093119326
14012303,0.4782521172513552
12008181,0.26016121244204393
11020634,1.2252480422781122
14016667,0.8221093684993673
14016423,0.7763560018324057
11021283,1.1232432872825917
13011635,1.1115678455669282
14028042,1.341270921280461
11021110,0.81696430146042
12015853,0.9301239227733191
13027156,0.49533056508108064
14022288,1.1129353740728491
13058235,0.7712601343381074
13004049,0.703309323894513
12003564,0.5199443458405067
13019144,1.141701879520412
13063375,0.7664170248128711
13049076,0.7807539293537072
13009864,0.7173131729175956
13017980,1.1040722711364737
13042661,1.234845157359855
12011708,1.2618057166735464
11026188,0.6917065437328906
13057842,0.6237951713465504
11013278,0.7214380880385025
13010507,0.42836234702680104
13017307,1.250965481467859
13027296,0.7471769478488172
12024833,0.7569944853119265
14006214,0.7852322783757881
12027928,1.017854006127845
14022785,1.0529245700147372
13056845,0.7220944937748831
13040682,1.1121749348377
13003846,0.37253068604744805
12008111,0.8135841409464983
13003513,0.9402894252596752
12028158,0.5426651322506894
13035134,1.1115678455669282
14039519,0.6739031915214803
12024464,0.5285972553424472
12020174,1.553416756955054
12012387,1.4209009988301537
13064332,0.8346081399134875
12024995,1.1115678455669282
11039110,0.4439608122408961
13100787,0.7483035898652497
12013237,0.3561102780930735
12024904,0.5191980218652925
11027535,0.6155815307470993
11046506,0.8023154371628972
12019628,0.5191647468737085
13033182,0.39561265812756347
14007001,0.43985417195905685
14026940,0.7038754918126947
13058803,0.5806822748059645
12024976,0.14565933253869584
12017440,0.7259963267860607
13026192,0.15596206155360803
14012385,0.5320477446631429
12012284,1.2780818452327538
13019526,0.5723896863706657
14007136,0.5096579209465404
11033307,0.5931677025150304
14016850,0.5712919750666997
12015891,0.9901573255115329
13049168,0.6440942214926912
